what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999343619
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385999346350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385999348938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999349441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999687446
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385999689030
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1385999694361
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1385999695056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385999697133
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385999722689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999727861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999728915
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1385999728926
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385999730985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385999752425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999755161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999757187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999767148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1385999772017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999773057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1385999777392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999778555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385999785726
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385999788506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999789673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999798509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999799449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999815637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999818746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999826089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999833816
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385999834890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999839361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999861370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999866904
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1385999869843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999870817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999872318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999872658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999878190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1385999883129
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1385999884896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1385999886038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1385999893201
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000074382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000079573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000082275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000088125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000094578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000113770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000120817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000121922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000122596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000137841
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000140214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000154587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000155454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386000157764
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386000158953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000160280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000167452
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1386000175672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000188602
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000213644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000215539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000216804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000228306
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000236946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000237287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000237456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000238308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000242676
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000249618
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1386000251044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000258738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000264980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000265778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000272059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386000283014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386000290538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000292634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000298948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000301172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000321890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000324808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000328656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000346087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000347130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1386000357592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000359240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1386000366449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000369597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000374544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000375754
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1386000381280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000392848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000393912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000416576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000418134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000420356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000424965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000428491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000432865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000435958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000437035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000438873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000583397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000590104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386000592482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1386000593526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000594473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000607444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000609497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000614505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000614654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000616222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000637865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000639158
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1386000642631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000643168
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000647355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000650215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386000651564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000651881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000656129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000664803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000665326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000666205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000668401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000669458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000670001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000672110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000676670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000688986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000689781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000690473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000697165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000701146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000701745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000705218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000707532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000712384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000720472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000729557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000743724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000751557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000753017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000758889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000759252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000759607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000762953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1386000769229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1386000769553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000771183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000773156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000773605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000775136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000793528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386000794363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1386000794872
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000799232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000802056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000802916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000810258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000815340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000816642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000817715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000818955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000825483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000829450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000831036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000839981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000841819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000847042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1386000849038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1386000856242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1386000866300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1386000878300
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1386000878744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000894595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000899708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1386000915423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1386000943475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1386000944786
